comment,,,
CbusCmdErrs,,,Error codes for OPC_CMDERR
CbusCmdErrs,,,
CbusCmdErrs,CMDERR_INV_CMD,1,
CbusCmdErrs,CMDERR_NOT_LRN,2,
CbusCmdErrs,CMDERR_NOT_SETUP,3,
CbusCmdErrs,CMDERR_TOO_MANY_EVENTS,4,
CbusCmdErrs,CMDERR_NO_EV,5,
CbusCmdErrs,CMDERR_INV_EV_IDX,6,
CbusCmdErrs,CMDERR_INVALID_EVENT,7,
CbusCmdErrs,CMDERR_INV_EN_IDX,8,now reserved
CbusCmdErrs,CMDERR_INV_PARAM_IDX,9,
CbusCmdErrs,CMDERR_INV_NV_IDX,10,
CbusCmdErrs,CMDERR_INV_EV_VALUE,11,
CbusCmdErrs,CMDERR_INV_NV_VALUE,12,
CbusCmdErrs,,,
CbusCmdErrs,,,Additional error codes proposed and/or agreed but not yet in the current published specification
CbusCmdErrs,,,
CbusCmdErrs,CMDERR_LRN_OTHER,13,Sent when module in learn mode sees NNLRN for different module (also exits learn mode) 
CbusCmdErrs,,,

CbusCabSigAspect0,,,
CbusCabSigAspect0,,,Sub opcodes for OPC_CABDAT
CbusCabSigAspect0,,,
CbusCabSigAspect0,CDAT_CABSIG,1,
CbusCabSigAspect1,,,
CbusCabSigAspect1,,,Aspect codes for CDAT_CABSIG
CbusCabSigAspect1,,,
CbusCabSigAspect1,,,First aspect byte
CbusCabSigAspect1,,,
CbusCabSigAspect1,SASP_DANGER,0,
CbusCabSigAspect1,SASP_CAUTION,1,
CbusCabSigAspect1,SASP_PRELIM_CAUTION,2,
CbusCabSigAspect1,SASP_PROCEED,3,
CbusCabSigAspect1,SASP_CALLON,4,Set bit 2 for call-on - main aspect will usually be at danger
CbusCabSigAspect1,SASP_THEATRE,8,Set bit 3 to 0 for upper nibble is feather lcoation, set 1 for upper nibble is theatre code
CbusCabSigAspect2,,,
CbusCabSigAspect2,,,Aspect codes for CDAT_CABSIG
CbusCabSigAspect2,,,
CbusCabSigAspect2,,,Second Aspect byte
CbusCabSigAspect2,,,
CbusCabSigAspect2,SASP_LIT,0,Set bit 0 to indicate lit
CbusCabSigAspect2,SASP_LUNAR,1,Set bit 1 for lunar indication
CbusCabSigAspect2,,,
CbusCabSigAspect2,,,Remaining bits in second aspect byte yet to be defined - can be used for other signalling systems

CbusParams,,,
CbusParams,,,
CbusParams,,,Parameter index numbers (readable by OPC_RQNPN, returned in OPC_PARAN)
CbusParams,,,Index numbers count from 1, subtract 1 for offset into parameter block
CbusParams,,,Note that RQNPN with index 0 returns the parameter count
CbusParams,,,
CbusParams,PAR_MANU,1,Manufacturer id
CbusParams,PAR_MINVER,2,Minor version letter
CbusParams,PAR_MTYP,3,Module type code
CbusParams,PAR_EVTNUM,4,Number of events supported
CbusParams,PAR_EVNUM,5,Event variables per event
CbusParams,PAR_NVNUM,6,Number of Node variables
CbusParams,PAR_MAJVER,7,Major version number
CbusParams,PAR_FLAGS,8,Node flags
CbusParams,PAR_CPUID,9,Processor type
CbusParams,PAR_BUSTYPE,10,Bus type
CbusParams,PAR_LOAD,11,load address, 4 bytes
CbusParams,PAR_CPUMID,15,CPU manufacturer's id as read from the chip config space, 4 bytes (note - read from cpu at runtime, so not included in checksum)
CbusParams,PAR_CPUMAN,19,CPU manufacturer code
CbusParams,PAR_BETA,20,Beta revision (numeric), or 0 if release

CbusParamOffsetsPic,,,
CbusParamOffsetsPic,,,Offsets to other values stored at the top of the parameter block.
CbusParamOffsetsPic,,,These are not returned by opcode PARAN, but are present in the hex
CbusParamOffsetsPic,,,file for FCU.
CbusParamOffsetsPic,,,
CbusParamOffsetsPic,PAR_COUNT,0x18,Number of parameters implemented
CbusParamOffsetsPic,PAR_NAME,0x1A,4 byte Address of Module type name, up to 8 characters null terminated
CbusParamOffsetsPic,PAR_CKSUM,0x1E,Checksum word at end of parameters

CbusParamFlags,,,
CbusParamFlags,,,Flags in PAR_FLAGS
CbusParamFlags,,,
CbusParamFlags,PF_NOEVENTS,0,Module doesn't support events
CbusParamFlags,PF_CONSUMER,1,Module is a consumer of events
CbusParamFlags,PF_PRODUCER,2,Module is a producer of events
CbusParamFlags,PF_COMBI,3,Module is both a consumer and producer of events
CbusParamFlags,PF_FLiM,4,Module is in FLiM
CbusParamFlags,PF_BOOT,8,Module supports the FCU bootloader protocol
CbusParamFlags,PF_COE,16,Module can consume its own events
CbusParamFlags,PF_LRN,32,Module is in learn mode

CbusBusTypes,,,
CbusBusTypes,,,BUS type that module is connected to
CbusBusTypes,,,
CbusBusTypes,PB_CAN,1,
CbusBusTypes,PB_ETH,2,
CbusBusTypes,PB_MIWI,3,
CbusBusTypes,PB_USB,4,

CbusProcessorManufacturers,,,
CbusProcessorManufacturers,,,Processor manufacturer codes
CbusProcessorManufacturers,,,
CbusProcessorManufacturers,CPUM_MICROCHIP,1,
CbusProcessorManufacturers,CPUM_ATMEL,2,
CbusProcessorManufacturers,CPUM_ARM,3,

CbusMicrochipProcessors,,,
CbusMicrochipProcessors,,,Microchip Processor type codes (identifies to FCU for bootload compatibility)
CbusMicrochipProcessors,,,
CbusMicrochipProcessors,P18F2480,1,
CbusMicrochipProcessors,P18F4480,2,
CbusMicrochipProcessors,P18F2580,3,
CbusMicrochipProcessors,P18F4580,4,
CbusMicrochipProcessors,P18F2585,5,
CbusMicrochipProcessors,P18F4585,6,
CbusMicrochipProcessors,P18F2680,7,
CbusMicrochipProcessors,P18F4680,8,
CbusMicrochipProcessors,P18F2682,9,
CbusMicrochipProcessors,P18F4682,10,
CbusMicrochipProcessors,P18F2685,11,
CbusMicrochipProcessors,P18F4685,12,
CbusMicrochipProcessors,,,
CbusMicrochipProcessors,P18F25K80,13,
CbusMicrochipProcessors,P18F45K80,14,
CbusMicrochipProcessors,P18F26K80,15,
CbusMicrochipProcessors,P18F46K80,16,
CbusMicrochipProcessors,P18F65K80,17,
CbusMicrochipProcessors,P18F66K80,18,
CbusMicrochipProcessors,P18F25K83,19,
CbusMicrochipProcessors,P18F26K83,20,
CbusMicrochipProcessors,P18F27Q84,21,
CbusMicrochipProcessors,P18F47Q84,22,
CbusMicrochipProcessors,P18F27Q83,23,
CbusMicrochipProcessors,P18F14K22,25,
CbusMicrochipProcessors,,,
CbusMicrochipProcessors,P32MX534F064,30,
CbusMicrochipProcessors,P32MX564F064,31,
CbusMicrochipProcessors,P32MX564F128,32,
CbusMicrochipProcessors,P32MX575F256,33,
CbusMicrochipProcessors,P32MX575F512,34,
CbusMicrochipProcessors,P32MX764F128,35,
CbusMicrochipProcessors,P32MX775F256,36,
CbusMicrochipProcessors,P32MX775F512,37,
CbusMicrochipProcessors,P32MX795F512,38,

CbusArmProcessors,,,
CbusArmProcessors,,,ARM Processor type codes (identifies to FCU for bootload compatibility)
CbusArmProcessors,,,
CbusArmProcessors,ARM1176JZF_S,1,As used in Raspberry Pi
CbusArmProcessors,ARMCortex_A7,2,As Used in Raspberry Pi 2
CbusArmProcessors,ARMCortex_A53,3,As used in Raspberry Pi 3

CbusEngineFlags,,,
CbusEngineFlags,,,The engine flags used by DFLG 0x48; see also CbusStmodModes for bits 0 & 1.
CbusEngineFlags,,,
CbusEngineFlags,ENG_FLG_LIGHTS,4,Lights
CbusEngineFlags,EBG_FLG_RELDIR,8,Relative direction
CbusEngineFlags,ENG_FLG_STATE_ACTIVE,0,Active
CbusEngineFlags,ENG_FLG_STATE_CONSISTED,16,Active
CbusEngineFlags,ENG_FLG_STATE_CONSIST_MASTER,32,Consist master
CbusEngineFlags,ENG_FLG_STATE_INACTIVE,48,Inactive

CbusCabFlags,,,
CbusCabFlags,,,The Cab flags used by GLOC 0x61.
CbusCabFlags,,,
CbusCabFlags,CAB_FLG_STANDARD,0,Standard operation: no stealing or sharing.
CbusCabFlags,CAB_FLG_STEAL,1,Steal mode.
CbusCabFlags,CAB_FLG_SHARE,2,Share mode.

CbusCmdStnFlags,,,
CbusCmdStnFlags,,,The Command Station flags used by STAT 0xE3.
CbusCmdStnFlags,,,Bit 7 is reserved.
CbusCmdStnFlags,,,
CbusCmdStnFlags,CS_FLG_HW_ERR,1,Hardware error.
CbusCmdStnFlags,CS_FLG_TRK_ERR,2,Track error.
CbusCmdStnFlags,CS_FLG_TRK_ON,4,Track on.
CbusCmdStnFlags,CS_FLG_BUS_ON,8,Bus on.
CbusCmdStnFlags,CS_FLG_ES_PFMD,16,Emergency Stop All performed.
CbusCmdStnFlags,CS_FLG_RST,32,Reset done.
CbusCmdStnFlags,CS_FLG_SM,64,Service mode on.

CbusFstClkWkDays,,,
CbusFstClkWkDays,,,The days of the week as used by FCLK 0xCF.
CbusFstClkWkDays,,,Uses the lower four bits.
CbusFstClkWkDays,,,
CbusFstClkWkDays,FC_WD_UNDEF,0,Undefined
CbusFstClkWkDays,FC_WD_SUN,1,Sunday
CbusFstClkWkDays,FC_WD_MON,2,Monday
CbusFstClkWkDays,FC_WD_TUE,3,Tuesday
CbusFstClkWkDays,FC_WD_WED,4,Wednesday
CbusFstClkWkDays,FC_WD_THU,5,Thursday
CbusFstClkWkDays,FC_WD_FRI,6,Friday
CbusFstClkWkDays,FC_WD_SAT,7,Saturday

CbusFstClkMonths,,,
CbusFstClkMonths,,,The months of the year as used by FCLK 0xCF.
CbusFstClkMonths,,,Uses the upper four bits.
CbusFstClkMonths,,,
CbusFstClkMonths,FC_MN_UNDEF,0,Undefined
CbusFstClkMonths,FC_MN_JAN,16,January
CbusFstClkMonths,FC_MN_FEB,32,February
CbusFstClkMonths,FC_MN_MAR,48,March
CbusFstClkMonths,FC_MN_APR,64,April
CbusFstClkMonths,FC_MN_MAY,80,May
CbusFstClkMonths,FC_MN_JUN,96,June
CbusFstClkMonths,FC_MN_JUL,112,July
CbusFstClkMonths,FC_MN_AUG,128,August
CbusFstClkMonths,FC_MN_SEP,144,September
CbusFstClkMonths,FC_MN_OCT,160,October
CbusFstClkMonths,FC_MN_NOV,176,November
CbusFstClkMonths,FC_MN_DEC,192,December

CbusOpCodeParams,,,
CbusOpCodeParams,,,Parameters definitions for the OpCodes
CbusOpCodeParams,,,
CbusOpCodeParams,,,Format
CbusOpCodeParams,,,1:OpCode number in hex with 0x prefix;
CbusOpCodeParams,,,2:bit-numbers start:end (two digit dec numbers => 00:07 for first byte); 
CbusOpCodeParams,,,3:parameter name
CbusOpCodeParams,0x21,00:07,Session
CbusOpCodeParams,0x22,00:07,Session
CbusOpCodeParams,0x23,00:07,Session
CbusOpCodeParams,0x30,00:07,DebugStatus
CbusOpCodeParams,0x3F,00:07,Ext_OPC
CbusOpCodeParams,0x40,00:07,AddrHigh
CbusOpCodeParams,0x40,08:15,AddrLow
CbusOpCodeParams,0x40,00:15,DccAddress
CbusOpCodeParams,0x41,00:07,Consist
CbusOpCodeParams,0x41,08:15,Index
CbusOpCodeParams,0x42,00:07,NNHigh
CbusOpCodeParams,0x42,08:15,NNLow
CbusOpCodeParams,0x42,00:15,NodeNumber
CbusOpCodeParams,0x43,00:07,Session
CbusOpCodeParams,0x43,08:15,AllocationCode
CbusOpCodeParams,0x44,00:07,Session
CbusOpCodeParams,0x44,08:15,StmodMode
CbusOpCodeParams,0x45,00:07,Session
CbusOpCodeParams,0x45,08:15,Consist
CbusOpCodeParams,0x46,00:07,Session
CbusOpCodeParams,0x46,08:15,Consist
CbusOpCodeParams,0x47,00:07,Session
CbusOpCodeParams,0x47,08:15,Speed
CbusOpCodeParams,0x48,00:07,Session
CbusOpCodeParams,0x48,08:15,EngineFlags
CbusOpCodeParams,0x49,00:07,Session
CbusOpCodeParams,0x49,08:15,Fnum
CbusOpCodeParams,0x4A,00:07,Session
CbusOpCodeParams,0x4A,08:15,Fnum
CbusOpCodeParams,0x4C,00:07,Session
CbusOpCodeParams,0x4C,08:15,ServiceModeStatus
CbusOpCodeParams,0x4F,00:07,NNHigh
CbusOpCodeParams,0x4F,08:15,NNLow
CbusOpCodeParams,0x4F,00:15,NodeNumber
CbusOpCodeParams,0x50,00:07,NNHigh
CbusOpCodeParams,0x50,08:15,NNLow
CbusOpCodeParams,0x50,00:15,NodeNumber
CbusOpCodeParams,0x51,00:07,NNHigh
CbusOpCodeParams,0x51,08:15,NNLow
CbusOpCodeParams,0x51,00:15,NodeNumber
CbusOpCodeParams,0x52,00:07,NNHigh
CbusOpCodeParams,0x52,08:15,NNLow
CbusOpCodeParams,0x52,00:15,NodeNumber
CbusOpCodeParams,0x53,00:07,NNHigh
CbusOpCodeParams,0x53,08:15,NNLow
CbusOpCodeParams,0x53,00:15,NodeNumber
CbusOpCodeParams,0x54,00:07,NNHigh
CbusOpCodeParams,0x54,08:15,NNLow
CbusOpCodeParams,0x54,00:15,NodeNumber
CbusOpCodeParams,0x55,00:07,NNHigh
CbusOpCodeParams,0x55,08:15,NNLow
CbusOpCodeParams,0x55,00:15,NodeNumber
CbusOpCodeParams,0x56,00:07,NNHigh
CbusOpCodeParams,0x56,08:15,NNLow
CbusOpCodeParams,0x56,00:15,NodeNumber
CbusOpCodeParams,0x57,00:07,NNHigh
CbusOpCodeParams,0x57,08:15,NNLow
CbusOpCodeParams,0x57,00:15,NodeNumber
CbusOpCodeParams,0x58,00:07,NNHigh
CbusOpCodeParams,0x58,08:15,NNLow
CbusOpCodeParams,0x58,00:15,NodeNumber
CbusOpCodeParams,0x59,00:07,NNHigh
CbusOpCodeParams,0x59,08:15,NNLow
CbusOpCodeParams,0x59,00:15,NodeNumber
CbusOpCodeParams,0x5A,00:07,NNHigh
CbusOpCodeParams,0x5A,08:15,NNLow
CbusOpCodeParams,0x5A,00:15,NodeNumber
CbusOpCodeParams,0x5B,00:07,DNHigh
CbusOpCodeParams,0x5B,08:15,DNLow
CbusOpCodeParams,0x5B,00:15,DeviceNumber
CbusOpCodeParams,0x5C,00:07,NNHigh
CbusOpCodeParams,0x5C,08:15,NNLow
CbusOpCodeParams,0x5C,00:15,NodeNumber
CbusOpCodeParams,0x5D,00:07,NNHigh
CbusOpCodeParams,0x5D,08:15,NNLow
CbusOpCodeParams,0x5D,00:15,NodeNumber
CbusOpCodeParams,0x5E,00:07,NNHigh
CbusOpCodeParams,0x5E,08:15,NNLow
CbusOpCodeParams,0x5E,00:15,NodeNumber
CbusOpCodeParams,0x5F,00:07,Ext_OPC
CbusOpCodeParams,0x5F,08:15,Data1
CbusOpCodeParams,0x60,00:07,Session
CbusOpCodeParams,0x60,08:15,Fn1
CbusOpCodeParams,0x60,16:23,Fn2
CbusOpCodeParams,0x61,00:07,AddrHigh
CbusOpCodeParams,0x61,08:15,AddrLow
CbusOpCodeParams,0x61,00:15,DccAddress
CbusOpCodeParams,0x61,16:23,CabFlags
CbusOpCodeParams,0x63,16:23,Err
CbusOpCodeParams,0x63,00:15,DccAddress
CbusOpCodeParams,0x63,00:07,Session
CbusOpCodeParams,0x63,00:07,Consist
CbusOpCodeParams,0x6F,00:07,NNHigh
CbusOpCodeParams,0x6F,08:15,NNLow
CbusOpCodeParams,0x6F,00:15,NodeNumber
CbusOpCodeParams,0x6F,16:23,ErrorNumber
CbusOpCodeParams,0x70,00:07,NNHigh
CbusOpCodeParams,0x70,08:15,NNLow
CbusOpCodeParams,0x70,00:15,NodeNumber
CbusOpCodeParams,0x70,16:23,EvSpc
CbusOpCodeParams,0x71,00:07,NNHigh
CbusOpCodeParams,0x71,08:15,NNLow
CbusOpCodeParams,0x71,00:15,NodeNumber
CbusOpCodeParams,0x71,16:23,NVIndex
CbusOpCodeParams,0x72,00:07,NNHigh
CbusOpCodeParams,0x72,08:15,NNLow
CbusOpCodeParams,0x72,00:15,NodeNumber
CbusOpCodeParams,0x72,16:23,ENIndex
CbusOpCodeParams,0x73,00:07,NNHigh
CbusOpCodeParams,0x73,08:15,NNLow
CbusOpCodeParams,0x73,00:15,NodeNumber
CbusOpCodeParams,0x73,16:23,ParamIndex
CbusOpCodeParams,0x74,00:07,NNHigh
CbusOpCodeParams,0x74,08:15,NNLow
CbusOpCodeParams,0x74,00:15,NodeNumber
CbusOpCodeParams,0x74,16:23,EventCount
CbusOpCodeParams,0x75,00:07,NNHigh
CbusOpCodeParams,0x75,08:15,NNLow
CbusOpCodeParams,0x75,00:15,NodeNumber
CbusOpCodeParams,0x75,16:23,Can_ID
CbusOpCodeParams,0x7F,00:07,Ext_OPC
CbusOpCodeParams,0x7F,08:15,Data1
CbusOpCodeParams,0x7F,16:23,Data2
CbusOpCodeParams,0x80,00:07,Rep
CbusOpCodeParams,0x80,08:15,Byte0
CbusOpCodeParams,0x80,16:23,Byte1
CbusOpCodeParams,0x80,24:31,Byte2
CbusOpCodeParams,0x82,00:07,Session
CbusOpCodeParams,0x82,08:15,CVHigh
CbusOpCodeParams,0x82,16:23,CVLow
CbusOpCodeParams,0x82,08:23,CVNumber
CbusOpCodeParams,0x82,24:31,CVValue
CbusOpCodeParams,0x83,00:07,Session
CbusOpCodeParams,0x83,08:15,CVHigh
CbusOpCodeParams,0x83,16:23,CVLow
CbusOpCodeParams,0x83,08:23,CVNumber
CbusOpCodeParams,0x83,24:31,CVValue
CbusOpCodeParams,0x84,00:07,Session
CbusOpCodeParams,0x84,08:15,CVHigh
CbusOpCodeParams,0x84,16:23,CVLow
CbusOpCodeParams,0x84,08:23,CVNumber
CbusOpCodeParams,0x84,24:31,Mode
CbusOpCodeParams,0x85,00:07,Session
CbusOpCodeParams,0x85,08:15,CVHigh
CbusOpCodeParams,0x85,16:23,CVLow
CbusOpCodeParams,0x85,08:23,CVNumber
CbusOpCodeParams,0x85,24:31,CVValue
CbusOpCodeParams,0x90,00:07,NNHigh
CbusOpCodeParams,0x90,08:15,NNLow
CbusOpCodeParams,0x90,00:15,NodeNumber
CbusOpCodeParams,0x90,16:23,ENHigh
CbusOpCodeParams,0x90,24:31,ENLow
CbusOpCodeParams,0x90,16:31,EventNumber
CbusOpCodeParams,0x91,00:07,NNHigh
CbusOpCodeParams,0x91,08:15,NNLow
CbusOpCodeParams,0x91,00:15,NodeNumber
CbusOpCodeParams,0x91,16:23,ENHigh
CbusOpCodeParams,0x91,24:31,ENLow
CbusOpCodeParams,0x91,16:31,EventNumber
CbusOpCodeParams,0x92,00:07,NNHigh
CbusOpCodeParams,0x92,08:15,NNLow
CbusOpCodeParams,0x92,00:15,NodeNumber
CbusOpCodeParams,0x92,16:23,ENHigh
CbusOpCodeParams,0x92,24:31,ENLow
CbusOpCodeParams,0x92,16:31,EventNumber
CbusOpCodeParams,0x93,00:07,NNHigh
CbusOpCodeParams,0x93,08:15,NNLow
CbusOpCodeParams,0x93,00:15,NodeNumber
CbusOpCodeParams,0x93,16:23,ENHigh
CbusOpCodeParams,0x93,24:31,ENLow
CbusOpCodeParams,0x93,16:31,EventNumber
CbusOpCodeParams,0x94,00:07,NNHigh
CbusOpCodeParams,0x94,08:15,NNLow
CbusOpCodeParams,0x94,00:15,NodeNumber
CbusOpCodeParams,0x94,16:23,ENHigh
CbusOpCodeParams,0x94,24:31,ENLow
CbusOpCodeParams,0x94,16:31,EventNumber
CbusOpCodeParams,0x95,00:07,NNHigh
CbusOpCodeParams,0x95,08:15,NNLow
CbusOpCodeParams,0x95,00:15,NodeNumber
CbusOpCodeParams,0x95,16:23,ENHigh
CbusOpCodeParams,0x95,24:31,ENLow
CbusOpCodeParams,0x95,16:31,EventNumber
CbusOpCodeParams,0x96,00:07,NNHigh
CbusOpCodeParams,0x96,08:15,NNLow
CbusOpCodeParams,0x96,00:15,NodeNumber
CbusOpCodeParams,0x96,16:23,NVIndex
CbusOpCodeParams,0x96,24:31,NVValue
CbusOpCodeParams,0x97,00:07,NNHigh
CbusOpCodeParams,0x97,08:15,NNLow
CbusOpCodeParams,0x97,00:15,NodeNumber
CbusOpCodeParams,0x97,16:23,NVIndex
CbusOpCodeParams,0x97,24:31,NVValue
CbusOpCodeParams,0x98,00:07,NNHigh
CbusOpCodeParams,0x98,08:15,NNLow
CbusOpCodeParams,0x98,00:15,NodeNumber
CbusOpCodeParams,0x98,16:23,DNHigh
CbusOpCodeParams,0x98,24:31,DNLow
CbusOpCodeParams,0x98,16:31,DeviceNumber
CbusOpCodeParams,0x99,00:07,NNHigh
CbusOpCodeParams,0x99,08:15,NNLow
CbusOpCodeParams,0x99,00:15,NodeNumber
CbusOpCodeParams,0x99,16:23,DNHigh
CbusOpCodeParams,0x99,24:31,DNLow
CbusOpCodeParams,0x99,16:31,DeviceNumber
CbusOpCodeParams,0x9A,00:07,NNHigh
CbusOpCodeParams,0x9A,08:15,NNLow
CbusOpCodeParams,0x9A,00:15,NodeNumber
CbusOpCodeParams,0x9A,16:23,DNHigh
CbusOpCodeParams,0x9A,24:31,DNLow
CbusOpCodeParams,0x9A,16:31,DeviceNumber
CbusOpCodeParams,0x9B,00:07,NNHigh
CbusOpCodeParams,0x9B,08:15,NNLow
CbusOpCodeParams,0x9B,00:15,NodeNumber
CbusOpCodeParams,0x9B,16:23,ParamIndex
CbusOpCodeParams,0x9B,24:31,ParamValue
CbusOpCodeParams,0x9C,00:07,NNHigh
CbusOpCodeParams,0x9C,08:15,NNLow
CbusOpCodeParams,0x9C,00:15,NodeNumber
CbusOpCodeParams,0x9C,16:23,ENIndex
CbusOpCodeParams,0x9C,24:31,EVIndex
CbusOpCodeParams,0x9D,00:07,NNHigh
CbusOpCodeParams,0x9D,08:15,NNLow
CbusOpCodeParams,0x9D,00:15,NodeNumber
CbusOpCodeParams,0x9D,16:23,DNHigh
CbusOpCodeParams,0x9D,24:31,DNLow
CbusOpCodeParams,0x9D,16:31,DeviceNumber
CbusOpCodeParams,0x9E,00:07,NNHigh
CbusOpCodeParams,0x9E,08:15,NNLow
CbusOpCodeParams,0x9E,00:15,NodeNumber
CbusOpCodeParams,0x9E,16:23,DNHigh
CbusOpCodeParams,0x9E,24:31,DNLow
CbusOpCodeParams,0x9E,16:31,DeviceNumber
CbusOpCodeParams,0x9F,00:07,Ext_OPC
CbusOpCodeParams,0x9F,08:15,Data1
CbusOpCodeParams,0x9F,16:23,Data2
CbusOpCodeParams,0x9F,24:31,Data3
CbusOpCodeParams,0xA0,00:07,Rep
CbusOpCodeParams,0xA0,08:15,Byte0
CbusOpCodeParams,0xA0,16:23,Byte1
CbusOpCodeParams,0xA0,24:31,Byte2
CbusOpCodeParams,0xA0,32:39,Byte3
CbusOpCodeParams,0xA2,00:07,Session
CbusOpCodeParams,0xA2,08:15,CVHigh
CbusOpCodeParams,0xA2,16:23,CVLow
CbusOpCodeParams,0xA2,08:23,CVNumber
CbusOpCodeParams,0xA2,24:31,Mode
CbusOpCodeParams,0xA2,32:39,CVValue
CbusOpCodeParams,0xB0,00:07,NNHigh
CbusOpCodeParams,0xB0,08:15,NNLow
CbusOpCodeParams,0xB0,00:15,NodeNumber
CbusOpCodeParams,0xB0,16:23,ENHigh
CbusOpCodeParams,0xB0,24:31,ENLow
CbusOpCodeParams,0xB0,16:31,EventNumber
CbusOpCodeParams,0xB0,32:39,Data1
CbusOpCodeParams,0xB1,00:07,NNHigh
CbusOpCodeParams,0xB1,08:15,NNLow
CbusOpCodeParams,0xB1,00:15,NodeNumber
CbusOpCodeParams,0xB1,16:23,ENHigh
CbusOpCodeParams,0xB1,24:31,ENLow
CbusOpCodeParams,0xB1,16:31,EventNumber
CbusOpCodeParams,0xB1,32:39,Data1
CbusOpCodeParams,0xB2,00:07,NNHigh
CbusOpCodeParams,0xB2,08:15,NNLow
CbusOpCodeParams,0xB2,00:15,NodeNumber
CbusOpCodeParams,0xB2,16:23,ENHigh
CbusOpCodeParams,0xB2,24:31,ENLow
CbusOpCodeParams,0xB2,16:31,EventNumber
CbusOpCodeParams,0xB2,32:39,EVIndex
CbusOpCodeParams,0xB3,00:07,NNHigh
CbusOpCodeParams,0xB3,08:15,NNLow
CbusOpCodeParams,0xB3,00:15,NodeNumber
CbusOpCodeParams,0xB3,16:23,ENHigh
CbusOpCodeParams,0xB3,24:31,ENLow
CbusOpCodeParams,0xB3,16:31,EventNumber
CbusOpCodeParams,0xB3,32:39,Data1
CbusOpCodeParams,0xB4,00:07,NNHigh
CbusOpCodeParams,0xB4,08:15,NNLow
CbusOpCodeParams,0xB4,00:15,NodeNumber
CbusOpCodeParams,0xB4,16:23,ENHigh
CbusOpCodeParams,0xB4,24:31,ENLow
CbusOpCodeParams,0xB4,16:31,EventNumber
CbusOpCodeParams,0xB4,32:39,Data1
CbusOpCodeParams,0xB5,00:07,NNHigh
CbusOpCodeParams,0xB5,08:15,NNLow
CbusOpCodeParams,0xB5,00:15,NodeNumber
CbusOpCodeParams,0xB5,16:23,ENIndex
CbusOpCodeParams,0xB5,24:31,EVIndex
CbusOpCodeParams,0xB5,32:39,EVValue
CbusOpCodeParams,0xB6,00:07,NNHigh
CbusOpCodeParams,0xB6,08:15,NNLow
CbusOpCodeParams,0xB6,00:15,NodeNumber
CbusOpCodeParams,0xB6,16:23,ManufId
CbusOpCodeParams,0xB6,24:31,ModuleId
CbusOpCodeParams,0xB6,32:39,NodeFlags
CbusOpCodeParams,0xB8,00:07,NNHigh
CbusOpCodeParams,0xB8,08:15,NNLow
CbusOpCodeParams,0xB8,00:15,NodeNumber
CbusOpCodeParams,0xB8,16:23,DNHigh
CbusOpCodeParams,0xB8,24:31,DNLow
CbusOpCodeParams,0xB8,16:31,DeviceNumber
CbusOpCodeParams,0xB8,32:39,Data1
CbusOpCodeParams,0xB9,00:07,NNHigh
CbusOpCodeParams,0xB9,08:15,NNLow
CbusOpCodeParams,0xB9,00:15,NodeNumber
CbusOpCodeParams,0xB9,16:23,DNHigh
CbusOpCodeParams,0xB9,24:31,DNLow
CbusOpCodeParams,0xB9,16:31,DeviceNumber
CbusOpCodeParams,0xB9,32:39,Data1
CbusOpCodeParams,0xBD,00:07,NNHigh
CbusOpCodeParams,0xBD,08:15,NNLow
CbusOpCodeParams,0xBD,00:15,NodeNumber
CbusOpCodeParams,0xBD,16:23,DNHigh
CbusOpCodeParams,0xBD,24:31,DNLow
CbusOpCodeParams,0xBD,16:31,DeviceNumber
CbusOpCodeParams,0xBD,32:39,Data1
CbusOpCodeParams,0xBE,00:07,NNHigh
CbusOpCodeParams,0xBE,08:15,NNLow
CbusOpCodeParams,0xBE,00:15,NodeNumber
CbusOpCodeParams,0xBE,16:23,DNHigh
CbusOpCodeParams,0xBE,24:31,DNLow
CbusOpCodeParams,0xBE,16:31,DeviceNumber
CbusOpCodeParams,0xBE,32:39,Data1
CbusOpCodeParams,0xBF,00:07,Ext_OPC
CbusOpCodeParams,0xBF,08:15,Data1
CbusOpCodeParams,0xBF,16:23,Data2
CbusOpCodeParams,0xBF,24:31,Data3
CbusOpCodeParams,0xBF,32:39,Data4
CbusOpCodeParams,0xC0,00:07,Rep
CbusOpCodeParams,0xC0,08:15,Byte0
CbusOpCodeParams,0xC0,16:23,Byte1
CbusOpCodeParams,0xC0,24:31,Byte2
CbusOpCodeParams,0xC0,32:39,Byte3
CbusOpCodeParams,0xC0,40:47,Byte4
CbusOpCodeParams,0xC1,00:07,AddrHigh
CbusOpCodeParams,0xC1,08:15,AddrLow
CbusOpCodeParams,0xC1,00:15,DccAddress
CbusOpCodeParams,0xC1,16:23,CVHigh
CbusOpCodeParams,0xC1,24:31,CVLow
CbusOpCodeParams,0xC1,16:31,CVNumber
CbusOpCodeParams,0xC1,32:39,Mode
CbusOpCodeParams,0xC1,40:47,CVValue
CbusOpCodeParams,0xC2,00:07,AddrHigh
CbusOpCodeParams,0xC2,08:15,AddrLow
CbusOpCodeParams,0xC2,00:15,DccAddress
CbusOpCodeParams,0xC2,16:23,DatCode
CbusOpCodeParams,0xC2,24:31,Aspect1
CbusOpCodeParams,0xC2,32:39,Aspect2
CbusOpCodeParams,0xC2,40:47,SignalledSpeed
